Month,Year,State Abbrev,State,Labor Force Participation,Employment-Population Rate,Unemployment Rate 
06,2022,SC,South Carolina,57.1   ,55.3   ,3.2   
06,2022,SD,South Dakota,68.5   ,67.1   ,2.0   
06,2022,TN,Tennessee,60.6   ,58.6   ,3.3   
06,2022,TX,Texas,64.1   ,61.7   ,3.8   
06,2022,UT,Utah,68.9   ,67.2   ,2.3   
06,2022,VT,Vermont,63.6   ,62.2   ,2.2   
06,2022,VA,Virginia,64.8   ,63.2   ,2.5   
06,2022,WA,Washington,64.2   ,61.6   ,4.0   
06,2022,WV,West Virginia,54.4   ,52.3   ,3.9   
06,2022,WI,Wisconsin,65.5   ,63.6   ,2.9   
06,2022,WY,Wyoming,64.1   ,62.0   ,3.4   
07,2022,AL,Alabama,57.0   ,55.6   ,2.5   
07,2022,AK,Alaska,64.7   ,62.2   ,4.0   
07,2022,AZ,Arizona,61.5   ,59.1   ,3.8   
07,2022,AR,Arkansas,57.4   ,55.5   ,3.2   
07,2022,CA,California,61.7   ,59.3   ,3.9   
07,2022,CO,Colorado,68.1   ,66.2   ,2.7   
07,2022,CT,Connecticut,65.0   ,62.4   ,3.9   
07,2022,DE,Delaware,60.5   ,58.0   ,4.1   
07,2022,DC,District of Columbia,71.4   ,68.4   ,4.2   
07,2022,FL,Florida,59.2   ,57.5   ,2.8   
07,2022,GA,Georgia,61.5   ,59.6   ,3.1   
07,2022,HI,Hawaii,60.1   ,58.1   ,3.3   
07,2022,ID,Idaho,63.0   ,61.2   ,2.9   
07,2022,IL,Illinois,64.2   ,61.3   ,4.5   
07,2022,IN,Indiana,63.4   ,61.4   ,3.1   
07,2022,IA,Iowa,68.1   ,66.2   ,2.8   
07,2022,KS,Kansas,66.5   ,64.7   ,2.6   
07,2022,KY,Kentucky,57.6   ,55.3   ,4.0   
07,2022,LA,Louisiana,58.3   ,56.3   ,3.5   
07,2022,ME,Maine,58.9   ,57.4   ,2.6   
07,2022,MD,Maryland,64.8   ,62.9   ,3.0   
07,2022,MA,Massachusetts,65.3   ,62.9   ,3.6   
07,2022,MI,Michigan,60.4   ,57.9   ,4.0   
07,2022,MN,Minnesota,68.3   ,66.6   ,2.4   
07,2022,MS,Mississippi,55.0   ,52.9   ,3.7   
07,2022,MO,Missouri,62.3   ,60.8   ,2.4   
07,2022,MT,Montana,62.9   ,61.2   ,2.8   
07,2022,NE,Nebraska,69.4   ,67.9   ,2.2   
07,2022,NV,Nevada,62.0   ,58.8   ,5.2   
07,2022,NH,New Hampshire,65.6   ,64.1   ,2.3   
07,2022,NJ,New Jersey,64.2   ,62.1   ,3.3   
07,2022,NM,New Mexico,56.4   ,54.3   ,3.6   
07,2022,NY,New York,60.2   ,57.8   ,4.0   
07,2022,NC,North Carolina,61.2   ,58.9   ,3.7   
07,2022,ND,North Dakota,69.0   ,67.6   ,1.9   
07,2022,OH,Ohio,61.6   ,59.1   ,4.0   
07,2022,OK,Oklahoma,61.7   ,59.8   ,3.1   
07,2022,OR,Oregon,62.5   ,60.1   ,3.9   
07,2022,PA,Pennsylvania,61.8   ,59.3   ,4.0   
07,2022,RI,Rhode Island,63.8   ,61.8   ,3.2   
07,2022,SC,South Carolina,57.1   ,55.2   ,3.2   
07,2022,SD,South Dakota,68.4   ,67.0   ,2.0   
07,2022,TN,Tennessee,60.4   ,58.4   ,3.3   
07,2022,TX,Texas,64.0   ,61.6   ,3.8   
07,2022,UT,Utah,68.8   ,67.2   ,2.4   
07,2022,VT,Vermont,63.6   ,62.1   ,2.3   
07,2022,VA,Virginia,64.9   ,63.2   ,2.6   
07,2022,WA,Washington,64.1   ,61.5   ,4.0   
07,2022,WV,West Virginia,54.4   ,52.2   ,4.0   
07,2022,WI,Wisconsin,65.4   ,63.5   ,2.9   
07,2022,WY,Wyoming,64.3   ,62.1   ,3.4   
08,2022,AL,Alabama,56.9   ,55.5   ,2.5   
08,2022,AK,Alaska,64.5   ,62.1   ,3.8   
08,2022,AZ,Arizona,61.5   ,59.1   ,3.9   
08,2022,AR,Arkansas,57.3   ,55.5   ,3.3   
08,2022,CA,California,61.5   ,59.2   ,3.8   
08,2022,CO,Colorado,67.9   ,66.1   ,2.6   
08,2022,CT,Connecticut,64.6   ,62.2   ,3.8   
08,2022,DE,Delaware,60.4   ,57.9   ,4.1   
08,2022,DC,District of Columbia,71.3   ,68.5   ,4.0   
08,2022,FL,Florida,59.2   ,57.5   ,2.8   
08,2022,GA,Georgia,61.4   ,59.5   ,3.2   
08,2022,HI,Hawaii,60.1   ,58.1   ,3.3   
08,2022,ID,Idaho,62.9   ,61.1   ,2.9   
08,2022,IL,Illinois,64.1   ,61.2   ,4.5   
08,2022,IN,Indiana,63.3   ,61.3   ,3.2   
08,2022,IA,Iowa,68.1   ,66.1   ,3.0   
08,2022,KS,Kansas,66.4   ,64.7   ,2.7   
08,2022,KY,Kentucky,57.5   ,55.2   ,4.1   
08,2022,LA,Louisiana,58.3   ,56.2   ,3.5   
08,2022,ME,Maine,58.8   ,57.3   ,2.5   
08,2022,MD,Maryland,64.8   ,62.9   ,3.0   
08,2022,MA,Massachusetts,65.3   ,62.8   ,3.7   
08,2022,MI,Michigan,60.4   ,57.9   ,4.0   
08,2022,MN,Minnesota,68.2   ,66.5   ,2.5   
08,2022,MS,Mississippi,54.8   ,52.7   ,3.8   
08,2022,MO,Missouri,62.4   ,60.8   ,2.5   
08,2022,MT,Montana,62.9   ,61.1   ,2.8   
08,2022,NE,Nebraska,69.3   ,67.7   ,2.3   
08,2022,NV,Nevada,62.3   ,59.0   ,5.2   
08,2022,NH,New Hampshire,65.6   ,64.0   ,2.3   
08,2022,NJ,New Jersey,64.3   ,62.3   ,3.1   
08,2022,NM,New Mexico,56.2   ,54.3   ,3.4   
08,2022,NY,New York,60.1   ,57.8   ,3.9   
08,2022,NC,North Carolina,61.1   ,58.8   ,3.8   
08,2022,ND,North Dakota,68.9   ,67.5   ,2.0   
08,2022,OH,Ohio,61.5   ,59.0   ,4.1   
08,2022,OK,Oklahoma,61.7   ,59.8   ,3.2   
08,2022,OR,Oregon,62.4   ,59.9   ,4.0   
08,2022,PA,Pennsylvania,61.8   ,59.3   ,4.0   
08,2022,RI,Rhode Island,63.7   ,61.7   ,3.3   
08,2022,SC,South Carolina,57.0   ,55.2   ,3.2   
08,2022,SD,South Dakota,68.3   ,66.9   ,2.1   
08,2022,TN,Tennessee,60.2   ,58.2   ,3.4   
08,2022,TX,Texas,63.9   ,61.5   ,3.8   
08,2022,UT,Utah,68.8   ,67.1   ,2.4   
08,2022,VT,Vermont,63.7   ,62.1   ,2.4   
08,2022,VA,Virginia,65.0   ,63.2   ,2.7   
08,2022,WA,Washington,64.1   ,61.5   ,4.1   
08,2022,WV,West Virginia,54.4   ,52.2   ,4.0   
08,2022,WI,Wisconsin,65.3   ,63.4   ,2.9   
08,2022,WY,Wyoming,64.4   ,62.1   ,3.5   
09,2022,AL,Alabama,56.8   ,55.4   ,2.5   
09,2022,AK,Alaska,64.5   ,62.0   ,3.9   
09,2022,AZ,Arizona,61.5   ,59.1   ,4.0   
09,2022,AR,Arkansas,57.3   ,55.4   ,3.3   
09,2022,CA,California,61.6   ,59.1   ,4.0   
09,2022,CO,Colorado,67.9   ,66.0   ,2.8   
09,2022,CT,Connecticut,64.5   ,62.0   ,3.8   
09,2022,DE,Delaware,60.4   ,57.9   ,4.2   
09,2022,DC,District of Columbia,70.9   ,68.0   ,4.2   
09,2022,FL,Florida,59.1   ,57.5   ,2.8   
09,2022,GA,Georgia,61.4   ,59.4   ,3.2   
09,2022,HI,Hawaii,60.1   ,58.1   ,3.3   
09,2022,ID,Idaho,62.8   ,61.0   ,3.0   
09,2022,IL,Illinois,64.0   ,61.1   ,4.6   
09,2022,IN,Indiana,63.2   ,61.2   ,3.2   
09,2022,IA,Iowa,68.1   ,66.0   ,3.1   
09,2022,KS,Kansas,66.4   ,64.6   ,2.7   
09,2022,KY,Kentucky,57.4   ,55.0   ,4.1   
09,2022,LA,Louisiana,58.2   ,56.2   ,3.6   
09,2022,ME,Maine,58.8   ,57.2   ,2.7   
09,2022,MD,Maryland,64.7   ,62.8   ,2.9   
09,2022,MA,Massachusetts,65.0   ,62.7   ,3.6   
09,2022,MI,Michigan,60.4   ,57.9   ,4.1   
09,2022,MN,Minnesota,68.1   ,66.3   ,2.7   
09,2022,MS,Mississippi,54.7   ,52.6   ,3.8   
09,2022,MO,Missouri,62.4   ,60.7   ,2.7   
09,2022,MT,Montana,62.8   ,61.1   ,2.7   
09,2022,NE,Nebraska,69.3   ,67.6   ,2.4   
09,2022,NV,Nevada,62.2   ,59.0   ,5.3   
09,2022,NH,New Hampshire,65.5   ,63.9   ,2.4   
09,2022,NJ,New Jersey,64.3   ,62.2   ,3.3   
09,2022,NM,New Mexico,56.3   ,54.3   ,3.5   
09,2022,NY,New York,60.2   ,57.8   ,4.0   
09,2022,NC,North Carolina,61.0   ,58.7   ,3.9   
09,2022,ND,North Dakota,68.9   ,67.5   ,2.0   
09,2022,OH,Ohio,61.4   ,58.9   ,4.1   
09,2022,OK,Oklahoma,61.8   ,59.8   ,3.2   
09,2022,OR,Oregon,62.4   ,59.8   ,4.2   
09,2022,PA,Pennsylvania,61.7   ,59.3   ,4.0   
09,2022,RI,Rhode Island,63.6   ,61.5   ,3.2   
09,2022,SC,South Carolina,57.0   ,55.1   ,3.3   
09,2022,SD,South Dakota,68.2   ,66.7   ,2.1   
09,2022,TN,Tennessee,60.0   ,57.9   ,3.4   
09,2022,TX,Texas,64.0   ,61.5   ,3.9   
09,2022,UT,Utah,68.8   ,67.1   ,2.5   
09,2022,VT,Vermont,63.7   ,62.1   ,2.5   
09,2022,VA,Virginia,65.1   ,63.2   ,2.8   
09,2022,WA,Washington,64.1   ,61.4   ,4.2   
09,2022,WV,West Virginia,54.3   ,52.1   ,4.0   
09,2022,WI,Wisconsin,65.3   ,63.3   ,3.0   
09,2022,WY,Wyoming,64.3   ,62.0   ,3.5   
10,2022,AL,Alabama,56.8   ,55.4   ,2.5   
10,2022,AK,Alaska,64.5   ,61.9   ,4.0   
10,2022,AZ,Arizona,61.5   ,59.1   ,4.0   
10,2022,AR,Arkansas,57.3   ,55.4   ,3.3   
10,2022,CA,California,61.7   ,59.1   ,4.2   
10,2022,CO,Colorado,67.9   ,66.0   ,2.9   
10,2022,CT,Connecticut,64.3   ,61.9   ,3.8   
10,2022,DE,Delaware,60.4   ,57.9   ,4.2   
10,2022,DC,District of Columbia,70.7   ,67.6   ,4.4   
10,2022,FL,Florida,59.1   ,57.5   ,2.9   
10,2022,GA,Georgia,61.4   ,59.4   ,3.3   
10,2022,HI,Hawaii,60.0   ,58.0   ,3.3   
10,2022,ID,Idaho,62.8   ,60.9   ,3.0   
10,2022,IL,Illinois,64.0   ,61.0   ,4.6   
10,2022,IN,Indiana,63.2   ,61.1   ,3.3   
10,2022,IA,Iowa,68.1   ,65.9   ,3.1   
10,2022,KS,Kansas,66.4   ,64.6   ,2.8   
10,2022,KY,Kentucky,57.3   ,54.9   ,4.1   
10,2022,LA,Louisiana,58.3   ,56.2   ,3.6   
10,2022,ME,Maine,58.8   ,57.2   ,2.8   
10,2022,MD,Maryland,64.7   ,62.8   ,2.8   
10,2022,MA,Massachusetts,65.0   ,62.6   ,3.7   
10,2022,MI,Michigan,60.5   ,58.0   ,4.2   
10,2022,MN,Minnesota,68.1   ,66.2   ,2.7   
10,2022,MS,Mississippi,54.5   ,52.4   ,3.8   
10,2022,MO,Missouri,62.4   ,60.7   ,2.8   
10,2022,MT,Montana,62.8   ,61.1   ,2.7   
10,2022,NE,Nebraska,69.2   ,67.5   ,2.4   
10,2022,NV,Nevada,62.2   ,58.9   ,5.3   
10,2022,NH,New Hampshire,65.4   ,63.9   ,2.4   
10,2022,NJ,New Jersey,64.4   ,62.1   ,3.5   
10,2022,NM,New Mexico,56.4   ,54.4   ,3.6   
10,2022,NY,New York,60.3   ,57.8   ,4.1   
10,2022,NC,North Carolina,61.0   ,58.6   ,3.8   
10,2022,ND,North Dakota,68.9   ,67.5   ,2.0   
10,2022,OH,Ohio,61.4   ,58.9   ,4.1   
10,2022,OK,Oklahoma,61.9   ,59.9   ,3.2   
10,2022,OR,Oregon,62.3   ,59.7   ,4.2   
10,2022,PA,Pennsylvania,61.8   ,59.3   ,3.9   
10,2022,RI,Rhode Island,63.5   ,61.4   ,3.2   
10,2022,SC,South Carolina,57.0   ,55.1   ,3.2   
10,2022,SD,South Dakota,68.1   ,66.7   ,2.1   
10,2022,TN,Tennessee,59.8   ,57.7   ,3.5   
10,2022,TX,Texas,64.0   ,61.5   ,4.0   
10,2022,UT,Utah,68.8   ,67.1   ,2.5   
10,2022,VT,Vermont,63.8   ,62.2   ,2.5   
10,2022,VA,Virginia,65.3   ,63.4   ,3.0   
10,2022,WA,Washington,64.0   ,61.3   ,4.3   
10,2022,WV,West Virginia,54.3   ,52.2   ,4.0   
10,2022,WI,Wisconsin,65.2   ,63.3   ,2.9   
10,2022,WY,Wyoming,64.2   ,62.0   ,3.5   
11,2022,AL,Alabama,56.8   ,55.4   ,2.5   
11,2022,AK,Alaska,64.5   ,61.9   ,4.0   
11,2022,AZ,Arizona,61.5   ,59.1   ,3.9   
11,2022,AR,Arkansas,57.3   ,55.4   ,3.2   
11,2022,CA,California,61.8   ,59.1   ,4.3   
11,2022,CO,Colorado,68.0   ,66.0   ,3.0   
11,2022,CT,Connecticut,64.2   ,61.8   ,3.8   
11,2022,DE,Delaware,60.4   ,57.9   ,4.2   
11,2022,DC,District of Columbia,70.6   ,67.4   ,4.6   
11,2022,FL,Florida,59.1   ,57.5   ,2.8   
11,2022,GA,Georgia,61.4   ,59.4   ,3.3   
11,2022,HI,Hawaii,60.0   ,58.1   ,3.3   
11,2022,ID,Idaho,62.7   ,60.8   ,3.0   
11,2022,IL,Illinois,63.9   ,61.0   ,4.6   
11,2022,IN,Indiana,63.1   ,61.0   ,3.3   
11,2022,IA,Iowa,68.0   ,65.9   ,3.1   
11,2022,KS,Kansas,66.5   ,64.6   ,2.8   
11,2022,KY,Kentucky,57.3   ,54.9   ,4.1   
11,2022,LA,Louisiana,58.4   ,56.3   ,3.6   
11,2022,ME,Maine,58.8   ,57.2   ,2.8   
11,2022,MD,Maryland,64.7   ,63.0   ,2.7   
11,2022,MA,Massachusetts,64.9   ,62.6   ,3.6   
11,2022,MI,Michigan,60.7   ,58.1   ,4.2   
11,2022,MN,Minnesota,68.1   ,66.2   ,2.8   
11,2022,MS,Mississippi,54.4   ,52.4   ,3.8   
11,2022,MO,Missouri,62.5   ,60.7   ,2.8   
11,2022,MT,Montana,62.7   ,61.1   ,2.6   
11,2022,NE,Nebraska,69.1   ,67.5   ,2.3   
11,2022,NV,Nevada,62.3   ,59.0   ,5.3   
11,2022,NH,New Hampshire,65.3   ,63.8   ,2.3   
11,2022,NJ,New Jersey,64.5   ,62.1   ,3.7   
11,2022,NM,New Mexico,56.5   ,54.5   ,3.6   
11,2022,NY,New York,60.4   ,57.9   ,4.2   
11,2022,NC,North Carolina,60.9   ,58.6   ,3.8   
11,2022,ND,North Dakota,69.0   ,67.6   ,2.0   
11,2022,OH,Ohio,61.4   ,59.0   ,4.0   
11,2022,OK,Oklahoma,62.0   ,60.0   ,3.2   
11,2022,OR,Oregon,62.3   ,59.7   ,4.2   
11,2022,PA,Pennsylvania,61.8   ,59.4   ,3.9   
11,2022,RI,Rhode Island,63.4   ,61.4   ,3.1   
11,2022,SC,South Carolina,57.0   ,55.2   ,3.2   
11,2022,SD,South Dakota,68.1   ,66.7   ,2.0   
11,2022,TN,Tennessee,59.7   ,57.6   ,3.5   
11,2022,TX,Texas,64.1   ,61.5   ,4.0   
11,2022,UT,Utah,68.9   ,67.2   ,2.5   
11,2022,VT,Vermont,63.9   ,62.4   ,2.4   
11,2022,VA,Virginia,65.6   ,63.6   ,3.1   
11,2022,WA,Washington,64.1   ,61.3   ,4.3   
11,2022,WV,West Virginia,54.4   ,52.3   ,3.8   
11,2022,WI,Wisconsin,65.2   ,63.4   ,2.8   
11,2022,WY,Wyoming,64.2   ,62.0   ,3.5   
12,2022,AL,Alabama,56.8   ,55.4   ,2.4   
12,2022,AK,Alaska,64.6   ,62.0   ,4.0   
12,2022,AZ,Arizona,61.6   ,59.2   ,3.8   
12,2022,AR,Arkansas,57.3   ,55.5   ,3.1   
12,2022,CA,California,61.9   ,59.1   ,4.4   
12,2022,CO,Colorado,68.1   ,66.1   ,3.0   
12,2022,CT,Connecticut,64.2   ,61.8   ,3.7   
12,2022,DE,Delaware,60.5   ,58.0   ,4.1   
12,2022,DC,District of Columbia,70.7   ,67.3   ,4.8   
12,2022,FL,Florida,59.2   ,57.5   ,2.8   
12,2022,GA,Georgia,61.4   ,59.4   ,3.3   
12,2022,HI,Hawaii,60.0   ,58.1   ,3.2   
12,2022,ID,Idaho,62.7   ,60.8   ,2.9   
12,2022,IL,Illinois,63.9   ,61.0   ,4.5   
12,2022,IN,Indiana,63.1   ,61.1   ,3.3   
12,2022,IA,Iowa,68.0   ,66.0   ,3.0   
12,2022,KS,Kansas,66.6   ,64.7   ,2.8   
12,2022,KY,Kentucky,57.3   ,54.9   ,4.1   
12,2022,LA,Louisiana,58.5   ,56.4   ,3.6   
12,2022,ME,Maine,58.8   ,57.3   ,2.7   
12,2022,MD,Maryland,64.7   ,63.1   ,2.5   
12,2022,MA,Massachusetts,64.9   ,62.6   ,3.5   
12,2022,MI,Michigan,60.9   ,58.3   ,4.1   
12,2022,MN,Minnesota,68.2   ,66.3   ,2.8   
12,2022,MS,Mississippi,54.3   ,52.3   ,3.6   
12,2022,MO,Missouri,62.6   ,60.8   ,2.8   
12,2022,MT,Montana,62.8   ,61.1   ,2.6   
12,2022,NE,Nebraska,69.1   ,67.5   ,2.2   
12,2022,NV,Nevada,62.3   ,59.0   ,5.3   
12,2022,NH,New Hampshire,65.2   ,63.8   ,2.2   
12,2022,NJ,New Jersey,64.6   ,62.1   ,3.8   
12,2022,NM,New Mexico,56.6   ,54.6   ,3.6   
12,2022,NY,New York,60.5   ,58.0   ,4.2   
12,2022,NC,North Carolina,60.9   ,58.7   ,3.7   
12,2022,ND,North Dakota,69.1   ,67.7   ,2.0   
12,2022,OH,Ohio,61.5   ,59.1   ,3.9   
12,2022,OK,Oklahoma,62.2   ,60.2   ,3.1   
12,2022,OR,Oregon,62.3   ,59.8   ,4.0   
12,2022,PA,Pennsylvania,61.9   ,59.5   ,3.8   
12,2022,RI,Rhode Island,63.4   ,61.5   ,3.0   
12,2022,SC,South Carolina,57.1   ,55.3   ,3.1   
12,2022,SD,South Dakota,68.1   ,66.7   ,2.0   
12,2022,TN,Tennessee,59.7   ,57.6   ,3.5   
12,2022,TX,Texas,64.2   ,61.6   ,4.1   
12,2022,UT,Utah,69.0   ,67.3   ,2.5   
12,2022,VT,Vermont,64.1   ,62.6   ,2.3   
12,2022,VA,Virginia,65.8   ,63.8   ,3.1   
12,2022,WA,Washington,64.1   ,61.4   ,4.2   
12,2022,WV,West Virginia,54.4   ,52.4   ,3.7   
12,2022,WI,Wisconsin,65.3   ,63.5   ,2.7   
12,2022,WY,Wyoming,64.2   ,62.0   ,3.4   
01,2023,AL,Alabama,56.9   ,55.5   ,2.4   
01,2023,AK,Alaska,64.7   ,62.1   ,3.9   
01,2023,AZ,Arizona,61.7   ,59.3   ,3.7   
01,2023,AR,Arkansas,57.3   ,55.6   ,3.0   
01,2023,CA,California,61.9   ,59.2   ,4.5   
01,2023,CO,Colorado,68.2   ,66.2   ,3.0   
01,2023,CT,Connecticut,64.1   ,61.8   ,3.6   
01,2023,DE,Delaware,60.6   ,58.1   ,4.1   
01,2023,DC,District of Columbia,70.9   ,67.4   ,4.9   
01,2023,FL,Florida,59.3   ,57.6   ,2.8   
01,2023,GA,Georgia,61.5   ,59.5   ,3.2   
01,2023,HI,Hawaii,60.1   ,58.2   ,3.1   
01,2023,ID,Idaho,62.7   ,60.9   ,2.9   
01,2023,IL,Illinois,64.0   ,61.1   ,4.4   
01,2023,IN,Indiana,63.2   ,61.1   ,3.2   
01,2023,IA,Iowa,68.0   ,66.0   ,2.9   
01,2023,KS,Kansas,66.7   ,64.8   ,2.8   
01,2023,KY,Kentucky,57.3   ,55.0   ,4.1   
01,2023,LA,Louisiana,58.7   ,56.5   ,3.7   
01,2023,ME,Maine,58.8   ,57.3   ,2.5   
01,2023,MD,Maryland,64.8   ,63.3   ,2.4   
01,2023,MA,Massachusetts,65.0   ,62.7   ,3.5   
01,2023,MI,Michigan,61.1   ,58.6   ,4.0   
01,2023,MN,Minnesota,68.3   ,66.3   ,2.8   
01,2023,MS,Mississippi,54.3   ,52.4   ,3.5   
01,2023,MO,Missouri,62.7   ,60.9   ,2.8   
01,2023,MT,Montana,62.8   ,61.2   ,2.5   
01,2023,NE,Nebraska,69.1   ,67.6   ,2.1   
01,2023,NV,Nevada,62.4   ,59.1   ,5.2   
01,2023,NH,New Hampshire,65.1   ,63.8   ,2.0   
01,2023,NJ,New Jersey,64.7   ,62.2   ,3.9   
01,2023,NM,New Mexico,56.8   ,54.8   ,3.6   
01,2023,NY,New York,60.6   ,58.1   ,4.1   
01,2023,NC,North Carolina,61.0   ,58.8   ,3.5   
01,2023,ND,North Dakota,69.3   ,67.9   ,2.0   
01,2023,OH,Ohio,61.6   ,59.3   ,3.8   
01,2023,OK,Oklahoma,62.3   ,60.4   ,3.1   
01,2023,OR,Oregon,62.2   ,59.9   ,3.8   
01,2023,PA,Pennsylvania,62.0   ,59.7   ,3.8   
01,2023,RI,Rhode Island,63.4   ,61.5   ,2.9   
01,2023,SC,South Carolina,57.2   ,55.4   ,3.1   
01,2023,SD,South Dakota,68.1   ,66.8   ,2.0   
01,2023,TN,Tennessee,59.7   ,57.6   ,3.4   
01,2023,TX,Texas,64.4   ,61.7   ,4.1   
01,2023,UT,Utah,69.1   ,67.4   ,2.5   
01,2023,VT,Vermont,64.2   ,62.8   ,2.1   
01,2023,VA,Virginia,66.1   ,64.0   ,3.1   
01,2023,WA,Washington,64.2   ,61.5   ,4.1   
01,2023,WV,West Virginia,54.5   ,52.5   ,3.6   
01,2023,WI,Wisconsin,65.4   ,63.6   ,2.7   
01,2023,WY,Wyoming,64.2   ,62.1   ,3.3   
02,2023,AL,Alabama,56.9   ,55.6   ,2.3   
02,2023,AK,Alaska,64.8   ,62.3   ,3.9   
02,2023,AZ,Arizona,61.7   ,59.5   ,3.7   
02,2023,AR,Arkansas,57.4   ,55.7   ,2.9   
02,2023,CA,California,62.0   ,59.2   ,4.5   
02,2023,CO,Colorado,68.3   ,66.3   ,3.0   
02,2023,CT,Connecticut,64.1   ,61.9   ,3.5   
02,2023,DE,Delaware,60.7   ,58.3   ,4.0   
02,2023,DC,District of Columbia,71.1   ,67.6   ,5.0   
02,2023,FL,Florida,59.4   ,57.8   ,2.8   
02,2023,GA,Georgia,61.5   ,59.6   ,3.2   
02,2023,HI,Hawaii,60.2   ,58.3   ,3.0   
02,2023,ID,Idaho,62.7   ,60.9   ,2.9   
02,2023,IL,Illinois,64.0   ,61.2   ,4.3   
02,2023,IN,Indiana,63.3   ,61.2   ,3.2   
02,2023,IA,Iowa,68.0   ,66.1   ,2.9   
02,2023,KS,Kansas,66.7   ,64.9   ,2.8   
02,2023,KY,Kentucky,57.3   ,55.0   ,4.0   
02,2023,LA,Louisiana,58.8   ,56.6   ,3.6   
02,2023,ME,Maine,58.9   ,57.4   ,2.4   
02,2023,MD,Maryland,64.9   ,63.4   ,2.2   
02,2023,MA,Massachusetts,65.1   ,62.8   ,3.6   
02,2023,MI,Michigan,61.3   ,58.9   ,3.8   
02,2023,MN,Minnesota,68.4   ,66.5   ,2.8   
02,2023,MS,Mississippi,54.2   ,52.4   ,3.3   
02,2023,MO,Missouri,62.8   ,61.0   ,2.8   
02,2023,MT,Montana,63.0   ,61.4   ,2.5   
02,2023,NE,Nebraska,69.1   ,67.7   ,2.1   
02,2023,NV,Nevada,62.5   ,59.3   ,5.2   
02,2023,NH,New Hampshire,65.1   ,63.8   ,1.9   
02,2023,NJ,New Jersey,64.9   ,62.3   ,4.0   
02,2023,NM,New Mexico,57.0   ,55.0   ,3.6   
02,2023,NY,New York,60.7   ,58.3   ,4.0   
02,2023,NC,North Carolina,61.0   ,58.9   ,3.4   
02,2023,ND,North Dakota,69.4   ,68.0   ,2.0   
02,2023,OH,Ohio,61.7   ,59.5   ,3.7   
02,2023,OK,Oklahoma,62.5   ,60.6   ,3.0   
02,2023,OR,Oregon,62.3   ,60.0   ,3.6   
02,2023,PA,Pennsylvania,62.1   ,59.8   ,3.7   
02,2023,RI,Rhode Island,63.4   ,61.6   ,2.8   
02,2023,SC,South Carolina,57.2   ,55.5   ,3.0   
02,2023,SD,South Dakota,68.2   ,66.9   ,1.9   
02,2023,TN,Tennessee,59.8   ,57.8   ,3.3   
02,2023,TX,Texas,64.5   ,61.9   ,4.0   
02,2023,UT,Utah,69.3   ,67.5   ,2.5   
02,2023,VT,Vermont,64.3   ,63.1   ,1.9   
02,2023,VA,Virginia,66.2   ,64.3   ,3.0   
02,2023,WA,Washington,64.2   ,61.7   ,4.0   
02,2023,WV,West Virginia,54.5   ,52.6   ,3.5   
02,2023,WI,Wisconsin,65.5   ,63.8   ,2.6   
02,2023,WY,Wyoming,64.2   ,62.2   ,3.1   
03,2023,AL,Alabama,57.0   ,55.7   ,2.3   
03,2023,AK,Alaska,64.9   ,62.4   ,3.8   
03,2023,AZ,Arizona,61.8   ,59.6   ,3.6   
03,2023,AR,Arkansas,57.4   ,55.8   ,2.8   
03,2023,CA,California,62.0   ,59.2   ,4.5   
03,2023,CO,Colorado,68.4   ,66.4   ,3.0   
03,2023,CT,Connecticut,64.1   ,61.9   ,3.4   
03,2023,DE,Delaware,60.7   ,58.4   ,3.9   
03,2023,DC,District of Columbia,71.3   ,67.8   ,5.0   
03,2023,FL,Florida,59.5   ,57.9   ,2.8   
03,2023,GA,Georgia,61.6   ,59.6   ,3.2   
03,2023,HI,Hawaii,60.2   ,58.5   ,2.9   
03,2023,ID,Idaho,62.8   ,61.0   ,2.9   
03,2023,IL,Illinois,64.0   ,61.3   ,4.2   
03,2023,IN,Indiana,63.3   ,61.3   ,3.2   
03,2023,IA,Iowa,68.0   ,66.1   ,2.8   
03,2023,KS,Kansas,66.8   ,65.0   ,2.7   
03,2023,KY,Kentucky,57.3   ,55.0   ,4.0   
03,2023,LA,Louisiana,58.8   ,56.7   ,3.5   
03,2023,ME,Maine,58.9   ,57.5   ,2.4   
03,2023,MD,Maryland,64.9   ,63.6   ,2.0   
03,2023,MA,Massachusetts,65.2   ,62.9   ,3.5   
03,2023,MI,Michigan,61.5   ,59.2   ,3.7   
03,2023,MN,Minnesota,68.5   ,66.6   ,2.8   
03,2023,MS,Mississippi,54.1   ,52.4   ,3.2   
03,2023,MO,Missouri,62.9   ,61.1   ,2.8   
03,2023,MT,Montana,63.1   ,61.5   ,2.5   
03,2023,NE,Nebraska,69.2   ,67.8   ,2.0   
03,2023,NV,Nevada,62.5   ,59.4   ,5.1   
03,2023,NH,New Hampshire,65.0   ,63.8   ,1.8   
03,2023,NJ,New Jersey,65.0   ,62.3   ,4.0   
03,2023,NM,New Mexico,57.2   ,55.1   ,3.6   
03,2023,NY,New York,60.9   ,58.5   ,4.0   
03,2023,NC,North Carolina,61.1   ,59.0   ,3.3   
03,2023,ND,North Dakota,69.5   ,68.1   ,1.9   
03,2023,OH,Ohio,61.8   ,59.7   ,3.5   
03,2023,OK,Oklahoma,62.6   ,60.8   ,3.0   
03,2023,OR,Oregon,62.3   ,60.1   ,3.5   
03,2023,PA,Pennsylvania,62.1   ,59.9   ,3.5   
