"","STATE","YEAR","MONTH","coal_gen","hydro_gen","gas_gen","other_gen","petro_gen","solar_gen","biomass_gen","wind_gen","nuclear_gen","other_gas_gen","pump_gen"
"2384","NV",2018,8,407354,150102,3116672,3166,2134,491651,4523,22170,0,0,0
"2385","NV",2018,9,229728,154283,2731010,2402,879,472023,4091,22554,0,0,0
"2386","NV",2018,10,157385,112639,2085114,1809,913,371240,4473,23818,0,0,0
"2387","NV",2018,11,260017,111706,1866588,2643,800,291153,4443,26146,0,0,0
"2388","NV",2018,12,421280,71600,1833783,1919,855,225498,4648,27358,0,0,0
"2389","NV",2019,1,380795,151410,1932353,14,915,242340,4723,28320,0,0,0
"2390","NV",2019,2,386195,186630,1744104,2424,1495,265422,4253,28062,0,0,0
"2391","NV",2019,3,136769,226450,1812726,2516,773,390647,4572,27765,0,0,0
"2392","NV",2019,4,85711,290657,1612184,1024,526,438762,4312,29864,0,0,0
"2393","NV",2019,5,97236,274828,1655934,1866,787,461619,4458,27488,0,0,0
"2394","NV",2019,6,188892,195201,2356177,2524,1529,506498,4498,24769,0,0,0
"2395","NV",2019,7,250005,217481,2899074,2070,2022,510694,4633,25406,0,0,0
"2396","NV",2019,8,308384,178879,3087325,2695,1156,522276,4702,22981,0,0,0
"2397","NV",2019,9,266829,174384,2427590,2139,861,475556,4411,29213,0,0,0
"2398","NV",2019,10,275144,134996,2004626,2634,986,457217,4530,28340,0,0,0
"2399","NV",2019,11,144906,154562,2024464,334,856,316634,4456,28703,0,0,0
"2400","NV",2019,12,214593,56580,2218409,1279,438,222848,4734,28489,0,0,0
"2401","NV",2020,1,171257,89971,2154712,2874,701,315029,4765,23123,0,0,0
"2402","NV",2020,2,89381,134232,1903750,2762,23,396552,4361,29701,0,0,0
"2403","NV",2020,3,94729,126787,2089035,2440,892,422154,4798,40295,0,0,0
"2404","NV",2020,4,58940,191628,1813826,2391,94,500175,4512,22131,0,0,0
"2405","NV",2020,5,100790,233799,1904447,2422,601,555149,4652,31812,0,0,0
"2406","NV",2020,6,207272,217807,2273743,2033,641,596593,4264,29319,0,0,0
"2407","NV",2020,7,269449,207527,2797218,2019,541,619031,4576,23127,0,0,0
"2408","NV",2020,8,327552,181793,3052760,2089,464,559305,4634,20220,0,0,0
"2409","NV",2020,9,228683,143804,2706806,1808,517,492152,4351,23314,0,0,0
"2410","NV",2020,10,239855,136156,2313847,1675,1347,452426,4407,22277,0,0,0
"2411","NV",2020,11,76705,159794,1659658,503,273,336043,4320,31127,0,0,0
"2412","NV",2020,12,88588,100068,2131519,2789,172,290210,4603,28357,0,0,0
"2413","NV",2021,1,76415,119574,2147050,3064,351,302287,4419,31329,0,0,0
"2414","NV",2021,2,89585,147636,1746181,2760,217,385479,3886,25364,0,0,0
"2415","NV",2021,3,85310,185283,1947582,2604,1039,488201,4416,34248,0,0,0
"2416","NV",2021,4,98481,253425,1892816,2643,812,589145,4134,30665,0,0,0
"2417","NV",2021,5,215665,239342,1760137,2615,949,690879,4243,29706,0,0,0
"2418","NV",2021,6,309320,212238,2671669,2382,1534,702177,4093,31911,0,0,0
"2419","NV",2021,7,331692,195114,3095364,2965,542,699611,4193,18761,0,0,0
"2420","NV",2021,8,285398,183748,2935186,2107,450,742168,4152,23137,0,0,0
"2421","NV",2021,9,343098,148620,2417336,2099,599,666456,4056,23816,0,0,0
"2422","NV",2021,10,337422,129486,1785881,256,483,520264,4075,26313,0,0,0
"2423","NV",2021,11,323710,73717,1769757,1586,652,443589,3927,20009,0,0,0
"2424","NV",2021,12,256378,56105,1960959,2277,386,354915,4369,44685,0,0,0
"2425","NV",2022,1,212504,78514,1922326,1754,597,496259,4259,26592,0,0,0
"2426","NV",2022,2,147590,86014,1620733,778,1577,592095,3881,22613,0,0,0
"2427","NV",2022,3,161497,182257,1587967,678,1012,724205,4264,31043,0,0,0
"2428","NV",2022,4,185610,161574,1580182,81,459,902303,4016,27008,0,0,0
"2429","NV",2022,5,239455,256572,1654927,-260,402,1038544,4049,30279,0,0,0
"2430","NV",2022,6,258109,192504,2077118,125,718,991095,4087,28042,0,0,0
"2431","NV",2022,7,326252,163760,2853927,433,607,912522,4208,34055,0,0,0
"2432","NV",2022,8,344480,118494,2799123,540,453,846655,4139,14279,0,0,0
"2433","NV",2022,9,229483,102745,2544347,-138,1329,826515,3896,20478,0,0,0
"2434","NV",2022,10,221159,98624,2188359,-314,695,751339,4047,14571,0,0,0
"2435","NV",2022,11,212467,162938,1922386,1456,627,528468,3951,38010,0,0,0
"2436","NV",2022,12,196656,81787,2093026,964,630,419593,4095,28581,0,0,0
"2437","NV",2023,1,169355,67635,2091810,1045,412,471443,5109,40757,0,0,0
"2438","NV",2023,2,111406,85246,1827578,1494,301,572174,4494,26429,0,0,0
"2439","NV",2023,3,153324,129787,2039699,343,612,705851,4832,36953,0,0,0
"2440","NV",2023,4,88834,121240,1637938,160,499,972449,4242,25213,0,0,0
"2441","NV",2023,5,61706,123609,1836332,-878,184,1051898,4848,23201,0,0,0
"2442","NV",2023,6,154415,176800,1566475,-17,351,1045686,4537,23985,0,0,0
"2443","NV",2023,7,295846,145989,2956932,-1768,1455,1123031,4770,23224,0,0,0
"2444","NV",2023,8,268027,103984,2488118,-6743,1026,983983,4636,18968,0,0,0
"2445","NV",2023,9,149301,86738,2110453,-2466,656,865783,4306,19994,0,0,0
"2446","NV",2023,10,190286,116982,2212321,-3111,884,854191,4940,16316,0,0,0
"2447","NV",2023,11,216470,82833,1708761,-17,847,598427,4259,19580,0,0,0
"2448","NV",2023,12,200666,61861,2154958,-1110,665,488395,5022,16627,0,0,0
"2449","NY",2018,1,246353,2270284,3428451,63689,1359809,13789,120524,451079,4029659,0,-43246
"2450","NY",2018,2,13991,2245369,2908608,63428,29129,12869,117125,427263,3317629,0,-28660
"2451","NY",2018,3,123588,2681329,3191520,69953,12315,21692,132182,305373,3572576,0,-27365
"2452","NY",2018,4,0,2452200,3323711,71703,27933,23161,133290,360111,2864765,0,-32015
"2453","NY",2018,5,1641,2588743,3738022,71707,28083,27028,134059,322711,3417861,0,-29500
"2454","NY",2018,6,12763,2483632,4348984,75375,9391,31489,139039,243637,3763258,0,-40912
"2455","NY",2018,7,125147,2538564,6296070,79914,32303,42091,144477,232803,3862212,0,-47311
"2456","NY",2018,8,41529,2474934,6699331,77807,49913,36983,140873,241176,3717708,0,-44727
"2457","NY",2018,9,52352,2296830,5035256,72103,19382,24812,132719,260025,2961764,0,-47368
"2458","NY",2018,10,2807,2378647,4318303,77789,2071,23298,142761,380623,3638948,0,-33061
"2459","NY",2018,11,3011,2566105,3758083,73307,12337,18265,136756,389076,3784247,0,-20701
"2460","NY",2018,12,67204,2653361,3764086,76370,8045,21996,142163,384454,3988384,0,-35852
"2461","NY",2019,1,212174,2548501,3775620,77515,350955,25111,119503,465164,4031172,0,-28909
"2462","NY",2019,2,55326,2248426,3583401,75939,69352,30958,116260,414474,3612179,0,-15011
"2463","NY",2019,3,65540,2642444,3337435,68270,5003,45515,108143,470867,2796349,0,-34257
"2464","NY",2019,4,8857,2302585,2927963,52486,439,43091,85942,448573,3102766,0,-35011
"2465","NY",2019,5,0,2607142,2822904,78721,5599,49107,121137,300813,3919768,1680,-15487
"2466","NY",2019,6,693,2542877,3803889,86591,1069,53545,131722,327791,3808981,0,-21976
"2467","NY",2019,7,42949,2718353,6675396,89890,19607,64526,134437,242077,3922358,0,-24868
"2468","NY",2019,8,36412,2673866,5709240,88738,12288,59585,135090,254625,3916324,0,-38848
"2469","NY",2019,9,0,2569128,4022721,81668,1647,52242,124547,278309,3916740,0,-19448
"2470","NY",2019,10,0,2514264,3386355,86125,-315,39048,130466,392980,3957987,0,-23877
"2471","NY",2019,11,0,2498827,3574940,87225,5035,37450,134368,371542,3885263,0,-32881
"2472","NY",2019,12,0,2754482,3992270,86559,41090,23462,132135,488665,3995131,0,-25016
"2473","NY",2020,1,20796,2544286,3977476,80756,39066,43587,123171,385287,4007194,0,-20230
"2474","NY",2020,2,26068,2371760,3732163,80617,25828,50014,121663,391001,3516241,0,-17276
"2475","NY",2020,3,96828,2521489,3615668,81810,27856,73486,125112,471815,3127909,0,-16077
"2476","NY",2020,4,0,2467439,2591045,80699,11646,74169,122064,450652,3197550,0,-15217
"2477","NY",2020,5,0,2581708,2916664,86819,26633,98045,130912,317942,2895704,0,-16925
"2478","NY",2020,6,0,2424790,4974726,81333,16132,98705,118123,242042,3118699,0,-36112
"2479","NY",2020,7,0,2545809,7559844,81333,40434,95092,122197,272535,3164209,0,-41311
"2480","NY",2020,8,0,2496974,6618274,88710,29672,80402,132643,246686,3124672,0,-47921
"2481","NY",2020,9,0,2373278,4984478,78858,21321,79846,116788,351519,2710829,0,-25529
"2482","NY",2020,10,0,2384959,3880844,86392,16758,56762,128786,375787,3134199,0,-26091
"2483","NY",2020,11,0,2355783,3940668,82590,34391,52414,124318,563068,3168935,0,-36451
"2484","NY",2020,12,0,2481607,4173743,87221,59913,37433,130453,453393,3263935,0,-28808
"2485","NY",2021,1,0,2577775,4438109,83108,123141,63073,126058,262104,3274123,0,-23990
"2486","NY",2021,2,0,2077244,3819082,72154,126466,46935,110755,318033,2936718,0,-31666
"2487","NY",2021,3,0,2426909,3632546,80416,10093,111076,121859,575084,3070663,0,-20195
"2488","NY",2021,4,0,2310663,3065063,76408,32921,115078,115265,328719,2830031,0,-24006
"2489","NY",2021,5,0,2368283,3994692,88278,793,128347,129777,277075,2475368,0,-35711
"2490","NY",2021,6,0,2340567,5804237,85087,27209,128055,124868,379184,2369921,0,-27966
"2491","NY",2021,7,0,2435113,6404129,86959,32236,115699,128311,204376,2468055,0,-36709
"2492","NY",2021,8,0,2446635,6999264,84626,198792,110614,124954,212078,2407000,0,-50344
"2493","NY",2021,9,0,2272643,4602546,83377,105941,110186,125443,331912,2378102,0,-30493
"2494","NY",2021,10,0,2373577,4623045,75339,5838,87702,115908,344569,2105477,0,-34243
"2495","NY",2021,11,0,2488791,4532878,68353,9129,84450,106186,408791,2381991,0,-29076
"2496","NY",2021,12,0,2647277,4597130,78545,17876,57712,120505,514444,2479134,0,-37136
"2497","NY",2022,1,0,2416954,4471532,76142,996557,78165,112704,359846,2476632,0,-34623
"2498","NY",2022,2,0,2212580,4173634,67250,119299,99464,100432,461250,2129934,0,-34562
"2499","NY",2022,3,0,2521428,4035864,78097,28891,142772,117047,503435,1759827,0,-24367
"2500","NY",2022,4,0,2186288,4240137,80170,4413,167573,119238,443571,2248072,0,-34089
"2501","NY",2022,5,0,2304896,5014548,91329,10304,168758,132843,296285,2449576,0,-31572
"2502","NY",2022,6,0,2337380,5286836,87176,8933,183559,126843,331648,2346385,0,-43658
"2503","NY",2022,7,0,2393758,7440055,88364,64123,191580,126332,309124,2379992,0,-57298
"2504","NY",2022,8,0,2295346,7354742,88024,56844,196821,127926,218339,2297816,0,-55126
"2505","NY",2022,9,0,2153886,4788342,84176,20713,167644,125871,231909,1728527,0,-40344
"2506","NY",2022,10,0,2121870,4454249,82284,11322,169369,121637,399936,2113099,0,-37571
"2507","NY",2022,11,0,2153480,4560304,81656,9277,121843,119837,492185,2396259,0,-26599
"2508","NY",2022,12,0,2333665,4491770,86012,526120,97693,126264,519983,2486045,0,-30894
"2509","NY",2023,1,0,2547904,4452316,81643,12915,119841,122935,344802,2469655,0,-18506
"2510","NY",2023,2,0,2166978,4021065,58172,161788,137665,97133,554602,2185610,0,-12273
"2511","NY",2023,3,0,2401036,3872541,66672,28072,199375,109077,533126,2139999,0,-30333
"2512","NY",2023,4,0,2132296,3659311,62432,10156,216320,99059,461761,1771711,0,-27556
"2513","NY",2023,5,0,2345478,4073826,89466,9042,258615,126748,391522,2450601,0,-25947
"2514","NY",2023,6,0,2114648,5445336,88832,12191,259189,123318,289011,2367958,0,-41088
"2515","NY",2023,7,0,2361953,7932706,90067,37979,281492,125974,286643,2386361,0,-46907
"2516","NY",2023,8,0,2362477,6181680,89904,13521,270993,128672,336869,2409554,0,-32473
"2517","NY",2023,9,0,2219651,5409592,85407,31601,232332,121173,254117,2113712,0,-44660
"2518","NY",2023,10,0,2343326,4400588,83905,13663,208762,121506,414429,2400072,0,-34344
"2519","NY",2023,11,0,2293833,5161155,89103,11367,160040,126514,526701,2378032,0,-26664
"2520","NY",2023,12,0,2410718,4904340,90878,12634,129055,129104,509014,2451658,0,-32038
"2521","OH",2018,1,6278921,19956,3714435,868,126062,4518,42789,225314,1630430,63255,0
"2522","OH",2018,2,5079636,17227,3273842,1000,102763,4208,37927,162965,1436544,60263,0
"2523","OH",2018,3,5477118,18317,3488636,905,71230,11906,41207,185843,1062139,65957,0
"2524","OH",2018,4,3704789,19867,3192265,257,117492,13627,40114,148036,1578502,68001,0
"2525","OH",2018,5,3900644,22184,3083351,566,127369,14008,41660,134511,1611201,75421,0
"2526","OH",2018,6,4164506,20155,3409822,22,114370,13578,38669,89527,1543391,49364,0
"2527","OH",2018,7,5277681,19261,3890364,-141,112923,15284,38739,66534,1579789,67781,0
"2528","OH",2018,8,5502072,18548,4218370,1027,116405,13172,33790,74831,1575536,75400,0
"2529","OH",2018,9,4744230,20921,3661650,494,89753,11539,35558,101828,1534610,72978,0
"2530","OH",2018,10,5034777,21682,3845606,103,100227,8782,41061,178947,1609804,49136,0
"2531","OH",2018,11,4731787,22940,4063362,616,117571,3949,39224,183410,1574899,66470,0
"2532","OH",2018,12,4830801,22963,4372801,-283,119582,4482,41857,198276,1578162,72863,0
"2533","OH",2019,1,5367792,35088,4211494,-277,93185,5369,39138,244944,1427976,70315,0
"2534","OH",2019,2,4075522,30830,4530674,-32,65664,8099,35825,189665,1171575,67308,0
"2535","OH",2019,3,4697024,36158,4521354,1949,41038,11594,39853,209130,857828,76260,0
"2536","OH",2019,4,2583037,31529,3936656,828,53916,12217,36896,212126,1328498,70178,0
"2537","OH",2019,5,3946902,33257,3720025,648,116343,12620,38790,164670,1619522,68946,0
"2538","OH",2019,6,4091286,30946,4379586,994,110683,14156,36642,153596,1494561,67514,0
"2539","OH",2019,7,4299911,33821,4754119,1047,106807,20300,37151,91798,1451670,68291,0
"2540","OH",2019,8,4035080,33996,4822742,784,101577,18910,36511,85102,1420697,69404,0
"2541","OH",2019,9,4065800,32115,4261939,106,53789,13761,34639,96132,1432821,68418,0
"2542","OH",2019,10,2603230,34485,3798433,387,6170,11512,35248,179173,1617324,40339,0
"2543","OH",2019,11,3133273,35802,3674528,798,22848,6927,35406,177883,1583315,48741,0
"2544","OH",2019,12,3865672,34604,4713903,941,72475,6103,38148,238693,1604774,59791,0
"2545","OH",2020,1,4313886,29595,5077407,-465,57498,4717,37008,221318,1591627,69086,0
"2546","OH",2020,2,3801047,28661,4660865,1046,105625,8973,30783,212227,1390824,67323,0
"2547","OH",2020,3,2655375,30989,4761753,541,108138,9879,38201,203303,1012862,74209,0
"2548","OH",2020,4,1872581,31158,4059801,1098,105796,14421,36900,198202,1562264,72310,0
"2549","OH",2020,5,2280944,34548,3803059,664,105872,17194,37520,209160,1619149,61747,0
"2550","OH",2020,6,3853454,30433,4011878,186,96071,22518,34892,166651,1541742,50709,0
"2551","OH",2020,7,4540102,32722,4897751,346,113023,21998,35048,96319,1558362,54950,0
"2552","OH",2020,8,4673036,29189,4778190,178,102424,20888,34683,88449,1581516,54411,0
"2553","OH",2020,9,3480600,31203,4217631,178,77057,17158,33567,147465,1546115,55582,0
"2554","OH",2020,10,3869836,30820,3158174,44,106078,11238,35865,196003,1615738,35793,0
"2555","OH",2020,11,4752005,30596,4066972,357,96689,9740,34493,278711,1574182,42709,0
"2556","OH",2020,12,4915730,34309,4888112,384,100133,4888,38575,271330,1624644,64991,0
"2557","OH",2021,1,3999087,56959,5095681,411,95081,14497,39715,187688,1575951,66752,0
"2558","OH",2021,2,4189319,45196,4304374,845,67327,23782,31994,220870,1348838,64797,0
"2559","OH",2021,3,4252602,49974,4528651,624,71816,50015,36440,283791,814179,71328,0
"2560","OH",2021,4,2745270,51576,3777763,763,99951,50188,35042,220456,1299083,69928,0
"2561","OH",2021,5,2215685,48385,4449967,171,114228,58768,36246,191517,1612682,71071,0
"2562","OH",2021,6,4016388,47094,4230387,-21,67928,56661,33256,201596,1536886,67559,0
"2563","OH",2021,7,5316603,46184,4774576,-137,83175,98817,33501,114952,1503090,64774,0
"2564","OH",2021,8,5057355,49730,5246124,91,94446,100040,32474,102365,1542268,68508,0
"2565","OH",2021,9,4373476,42615,4041097,-65,105750,89228,30977,240543,1549027,66851,0
"2566","OH",2021,10,3515943,45914,5244369,333,108505,55536,31824,203449,1600196,68722,0
"2567","OH",2021,11,3210231,44975,5172003,64,112219,46935,30622,293384,1577261,59347,0
"2568","OH",2021,12,2770090,49688,5516292,162,104648,28194,34418,326146,1523548,73190,0
"2569","OH",2022,1,4929256,43134,6597749,357,128732,38603,30300,312259,1583333,72768,0
"2570","OH",2022,2,4270441,35612,5382788,441,117277,49003,26990,355703,1351085,64786,0
"2571","OH",2022,3,3701786,44780,5626771,-51,123793,71902,31832,366010,984539,68691,0
"2572","OH",2022,4,2548254,43707,4305839,-290,112668,78460,30263,326005,1120535,57915,0
"2573","OH",2022,5,2687241,46815,5342845,220,40526,103809,29790,281215,1573488,55199,0
"2574","OH",2022,6,3777111,47138,6083654,368,113675,128800,27111,186451,1518916,53162,0
"2575","OH",2022,7,4017817,37310,6799301,160,107618,110516,26817,147780,1555606,58419,0
"2576","OH",2022,8,4581432,41931,6500942,191,103093,104791,24623,108332,1518981,64300,0
"2577","OH",2022,9,3440663,41147,5950207,290,119493,86855,23649,137508,1475010,62373,0
"2578","OH",2022,10,2629813,34326,4647060,174,131588,76395,23741,288501,1565971,61795,0
"2579","OH",2022,11,3153241,46022,5656975,527,67777,45391,19069,348207,1294486,57285,0
"2580","OH",2022,12,3255658,45051,5970822,603,106366,26462,14338,296038,1284837,61602,0
"2581","OH",2023,1,3103172,52123,5859651,1365,83304,30235,17898,279210,1088031,62896,0
"2582","OH",2023,2,2333640,42341,5756646,1403,22892,54455,12922,338694,981532,59144,0
"2583","OH",2023,3,2568325,47160,6282606,507,91915,71465,11217,348037,676110,44389,0
"2584","OH",2023,4,2091806,38344,4653728,981,71873,86244,9873,277435,947444,37212,0
"2585","OH",2023,5,1779620,41010,6424150,1148,72403,106364,11235,212631,1616963,44217,0
"2586","OH",2023,6,1860212,29618,6855338,308,88325,147677,10576,172941,1551674,39291,0
"2587","OH",2023,7,2901852,42133,8158110,466,154067,174908,11002,104370,1585081,63242,0
"2588","OH",2023,8,3134068,43770,7448160,652,148505,166120,11182,139141,1391511,87834,0
"2589","OH",2023,9,2842376,39385,7260658,330,139003,178694,10280,98285,1539295,49131,0
"2590","OH",2023,10,2533675,46397,5627443,218,91054,115954,10724,261006,1618045,55031,0
"2591","OH",2023,11,3246942,39217,6276765,233,58079,114243,10713,328230,1580164,71563,0
"2592","OH",2023,12,3070659,44646,7181871,198,73234,70417,11655,268175,1630790,67573,0
"2593","OK",2018,1,1778115,184490,2410645,4620,1255,3006,6725,2710655,0,0,-9793
"2594","OK",2018,2,1221816,182821,2480775,4749,1288,4381,6150,2262133,0,0,-6205
"2595","OK",2018,3,934414,185805,2163107,4367,1166,6084,7571,2745154,0,0,-6831
"2596","OK",2018,4,767817,196086,2811022,2496,2018,6034,7489,2815747,0,0,-10546
"2597","OK",2018,5,1031787,219636,4424333,4530,1303,6196,6730,2391288,0,0,-15144
"2598","OK",2018,6,1309388,200066,4564959,5365,1202,6865,6801,2743086,0,0,-12441
"2599","OK",2018,7,1862553,170598,5340039,2041,2500,6634,7865,1150305,0,0,-14214
"2600","OK",2018,8,1680781,147926,4763291,6249,1695,6241,6843,2080249,0,0,-13284
"2601","OK",2018,9,1089558,126490,4261779,6279,408,4674,6227,1867827,0,0,-9290
"2602","OK",2018,10,755033,124871,2825894,6693,1544,3972,2215,1884243,0,0,-16154
"2603","OK",2018,11,1035480,145719,2925336,4997,2503,4215,5929,2150943,0,0,-12368
"2604","OK",2018,12,1440005,150389,2641804,4690,1097,3324,6301,2536597,0,0,-8781
"2605","OK",2019,1,1088082,362467,3341802,856,1658,3381,7150,2384269,0,0,-8938
"2606","OK",2019,2,836177,587926,2879406,374,2638,3338,5455,2008852,0,0,-7758
"2607","OK",2019,3,889970,222697,2735966,343,972,4268,6756,2430841,0,0,-7826
"2608","OK",2019,4,476112,427165,2629434,832,1362,6058,4871,2757074,0,0,-6280
"2609","OK",2019,5,486916,497555,2780714,500,2612,5707,6171,2420275,0,0,-6345
"2610","OK",2019,6,744552,301708,4259867,557,1476,6725,5355,2005448,0,0,-4529
"2611","OK",2019,7,885768,481993,5363938,837,1790,7090,7367,2149039,0,0,-12213
"2612","OK",2019,8,820792,216164,5838261,537,2687,6573,7170,2013126,0,0,-10799
"2613","OK",2019,9,858219,229229,4413979,30,1773,4963,3517,2632598,0,0,-11789
"2614","OK",2019,10,409361,215348,3094504,1300,100,4428,7793,3134229,0,0,-10508
"2615","OK",2019,11,203129,199041,2913234,495,393,3427,5822,2446104,0,0,-9531
"2616","OK",2019,12,126981,161937,3936858,755,42,3666,7389,2626278,0,0,-7543
"2617","OK",2020,1,206761,146593,4106883,108,1935,3069,6920,2660634,0,0,-6024
"2618","OK",2020,2,58364,308559,3722360,399,72,3937,6111,2576226,0,0,-6067
"2619","OK",2020,3,26908,285108,3423657,89,39,4280,5845,2521104,0,0,-7625
"2620","OK",2020,4,233628,348418,2670512,533,36,4709,6599,2732464,0,0,-10424
"2621","OK",2020,5,240640,380303,3559693,949,2748,5923,5691,2170751,0,0,-11111
"2622","OK",2020,6,669711,170773,4178918,877,4576,6483,7679,3106394,0,0,-11627
"2623","OK",2020,7,1130346,237070,5786896,327,2498,8293,5695,1854639,0,0,-12052
"2624","OK",2020,8,1148216,186198,4815303,664,1435,9417,7426,1896560,0,0,-12442
"2625","OK",2020,9,747087,244095,3692333,754,1875,6260,5011,1844126,0,0,-11707
"2626","OK",2020,10,543357,238631,2706740,281,3897,5011,7158,2466002,0,0,-12431
"2627","OK",2020,11,233383,147577,1923057,174,3383,2727,6743,2897019,0,0,-7477
"2628","OK",2020,12,699109,161118,3172540,104,3959,3187,6481,2691058,0,0,-8833
"2629","OK",2021,1,891472,260528,3188795,-51,3178,4049,6988,2728826,0,0,-5924
"2630","OK",2021,2,1030734,137317,2864626,-681,6479,3921,4021,1874238,0,0,-7099
"2631","OK",2021,3,513033,231313,1970869,-1194,2472,6472,6058,3519680,0,0,-5509
"2632","OK",2021,4,558844,209766,1820677,-953,1596,6236,7474,3269350,0,0,-7449
"2633","OK",2021,5,556198,443890,2298273,241,2438,7055,6313,2738421,0,0,-11870
"2634","OK",2021,6,854454,331355,3676253,1058,3129,8211,4278,2197349,0,0,-10034
