"","Date","Value","Anomaly","State"
"2452",201904,55.4,1.9,"KS"
"2453",201905,60.5,-2.9,"KS"
"2454",201906,72.4,-1,"KS"
"2455",201907,78.6,-0.3,"KS"
"2456",201908,77.1,-0.2,"KS"
"2457",201909,75.2,6.6,"KS"
"2458",201910,51.1,-5.4,"KS"
"2459",201911,40.2,-1.8,"KS"
"2460",201912,36.7,5.2,"KS"
"2461",202001,34,5.4,"KS"
"2462",202002,34.9,1.3,"KS"
"2463",202003,47.9,5.5,"KS"
"2464",202004,52.7,-0.8,"KS"
"2465",202005,61.7,-1.7,"KS"
"2466",202006,77.7,4.3,"KS"
"2467",202007,79.2,0.3,"KS"
"2468",202008,76.4,-0.9,"KS"
"2469",202009,66.3,-2.3,"KS"
"2470",202010,52.6,-3.9,"KS"
"2471",202011,48.1,6.1,"KS"
"2472",202012,35.9,4.4,"KS"
"2473",202101,34,5.4,"KS"
"2474",202102,24.1,-9.5,"KS"
"2475",202103,48.1,5.7,"KS"
"2476",202104,52.5,-1,"KS"
"2477",202105,61.9,-1.5,"KS"
"2478",202106,75.8,2.4,"KS"
"2479",202107,77.7,-1.2,"KS"
"2480",202108,79.1,1.8,"KS"
"2481",202109,73.3,4.7,"KS"
"2482",202110,59.1,2.6,"KS"
"2483",202111,46.7,4.7,"KS"
"2484",202112,41.1,9.6,"KS"
"2485",202201,29.8,1.2,"KS"
"2486",202202,31.8,-1.8,"KS"
"2487",202203,44,1.6,"KS"
"2488",202204,54.1,0.6,"KS"
"2489",202205,64.6,1.2,"KS"
"2490",202206,75.8,2.4,"KS"
"2491",202207,81.1,2.2,"KS"
"2492",202208,79.2,1.9,"KS"
"2493",202209,72,3.4,"KS"
"2494",202210,57.7,1.2,"KS"
"2495",202211,41.1,-0.9,"KS"
"2496",202212,30.6,-0.9,"KS"
"2497",202301,33,4.4,"KS"
"2498",202302,35.2,1.6,"KS"
"2499",202303,42.1,-0.3,"KS"
"2500",202304,54.5,1,"KS"
"2501",202305,65.8,2.4,"KS"
"2502",202306,73.3,-0.1,"KS"
"2503",202307,78.3,-0.6,"KS"
"2504",202308,78.8,1.5,"KS"
"2505",202309,72.3,3.7,"KS"
"2506",202310,58,1.5,"KS"
"2507",202311,45.2,3.2,"KS"
"2508",202312,39.2,7.7,"KS"
"2509",202401,25.9,-2.7,"KS"
"2510",202402,44.5,10.9,"KS"
"2511",201001,29.8,-3.8,"KY"
"2512",201002,30.6,-5.9,"KY"
"2513",201003,46.5,1.1,"KY"
"2514",201004,59.9,4.7,"KY"
"2515",201005,67.3,2.9,"KY"
"2516",201006,77,4.4,"KY"
"2517",201007,78.4,2.1,"KY"
"2518",201008,78.3,3.5,"KY"
"2519",201009,70,1.4,"KY"
"2520",201010,58.2,1.2,"KY"
"2521",201011,47.1,1.8,"KY"
"2522",201012,29,-7.2,"KY"
"2523",201101,30.2,-3.4,"KY"
"2524",201102,39.1,2.6,"KY"
"2525",201103,47.9,2.5,"KY"
"2526",201104,58.8,3.6,"KY"
"2527",201105,64.2,-0.2,"KY"
"2528",201106,74.2,1.6,"KY"
"2529",201107,79.5,3.2,"KY"
"2530",201108,75.8,1,"KY"
"2531",201109,66.9,-1.7,"KY"
"2532",201110,55.6,-1.4,"KY"
"2533",201111,49.9,4.6,"KY"
"2534",201112,41,4.8,"KY"
"2535",201201,38.7,5.1,"KY"
"2536",201202,41.2,4.7,"KY"
"2537",201203,58,12.6,"KY"
"2538",201204,57.3,2.1,"KY"
"2539",201205,69.4,5,"KY"
"2540",201206,72.5,-0.1,"KY"
"2541",201207,80.5,4.2,"KY"
"2542",201208,74.6,-0.2,"KY"
"2543",201209,67.3,-1.3,"KY"
"2544",201210,55.2,-1.8,"KY"
"2545",201211,43.2,-2.1,"KY"
"2546",201212,43,6.8,"KY"
"2547",201301,36.7,3.1,"KY"
"2548",201302,36.8,0.3,"KY"
"2549",201303,39.4,-6,"KY"
"2550",201304,55.2,0,"KY"
"2551",201305,64.9,0.5,"KY"
"2552",201306,72.9,0.3,"KY"
"2553",201307,74,-2.3,"KY"
"2554",201308,73.7,-1.1,"KY"
"2555",201309,69.1,0.5,"KY"
"2556",201310,57.6,0.6,"KY"
"2557",201311,42.8,-2.5,"KY"
"2558",201312,37.4,1.2,"KY"
"2559",201401,26.8,-6.8,"KY"
"2560",201402,33.2,-3.3,"KY"
"2561",201403,41.5,-3.9,"KY"
"2562",201404,57.4,2.2,"KY"
"2563",201405,66.1,1.7,"KY"
"2564",201406,74.1,1.5,"KY"
"2565",201407,72.6,-3.7,"KY"
"2566",201408,75.1,0.3,"KY"
"2567",201409,68.2,-0.4,"KY"
"2568",201410,57.6,0.6,"KY"
"2569",201411,39.8,-5.5,"KY"
"2570",201412,39.7,3.5,"KY"
"2571",201501,32.2,-1.4,"KY"
"2572",201502,26.3,-10.2,"KY"
"2573",201503,44.5,-0.9,"KY"
"2574",201504,57.4,2.2,"KY"
"2575",201505,67.3,2.9,"KY"
"2576",201506,74.2,1.6,"KY"
"2577",201507,76.5,0.2,"KY"
"2578",201508,72.8,-2,"KY"
"2579",201509,70.2,1.6,"KY"
"2580",201510,57.8,0.8,"KY"
"2581",201511,50.9,5.6,"KY"
"2582",201512,48.7,12.5,"KY"
"2583",201601,31.6,-2,"KY"
"2584",201602,38.9,2.4,"KY"
"2585",201603,51.8,6.4,"KY"
"2586",201604,57.3,2.1,"KY"
"2587",201605,62.9,-1.5,"KY"
"2588",201606,74.9,2.3,"KY"
"2589",201607,77.9,1.6,"KY"
"2590",201608,78,3.2,"KY"
"2591",201609,72.2,3.6,"KY"
"2592",201610,62.7,5.7,"KY"
"2593",201611,49.9,4.6,"KY"
"2594",201612,37,0.8,"KY"
"2595",201701,40.9,7.3,"KY"
"2596",201702,46.2,9.7,"KY"
"2597",201703,47.9,2.5,"KY"
"2598",201704,61.5,6.3,"KY"
"2599",201705,65,0.6,"KY"
"2600",201706,71.7,-0.9,"KY"
"2601",201707,76.9,0.6,"KY"
"2602",201708,73.1,-1.7,"KY"
"2603",201709,68.3,-0.3,"KY"
"2604",201710,59.4,2.4,"KY"
"2605",201711,47.1,1.8,"KY"
"2606",201712,35.8,-0.4,"KY"
"2607",201801,30,-3.6,"KY"
"2608",201802,44.6,8.1,"KY"
"2609",201803,44.1,-1.3,"KY"
"2610",201804,50.7,-4.5,"KY"
"2611",201805,71.8,7.4,"KY"
"2612",201806,75.5,2.9,"KY"
"2613",201807,76.6,0.3,"KY"
"2614",201808,75.8,1,"KY"
"2615",201809,73.1,4.5,"KY"
"2616",201810,58.9,1.9,"KY"
"2617",201811,41.9,-3.4,"KY"
"2618",201812,40.5,4.3,"KY"
"2619",201901,35.1,1.5,"KY"
"2620",201902,42.3,5.8,"KY"
"2621",201903,43.1,-2.3,"KY"
"2622",201904,57.8,2.6,"KY"
"2623",201905,68.4,4,"KY"
"2624",201906,71.9,-0.7,"KY"
"2625",201907,77.4,1.1,"KY"
"2626",201908,75.6,0.8,"KY"
"2627",201909,74.8,6.2,"KY"
"2628",201910,60,3,"KY"
"2629",201911,41.2,-4.1,"KY"
"2630",201912,42.1,5.9,"KY"
"2631",202001,40.2,6.6,"KY"
"2632",202002,39.7,3.2,"KY"
"2633",202003,51.4,6,"KY"
"2634",202004,52.8,-2.4,"KY"
"2635",202005,62.2,-2.2,"KY"
"2636",202006,72.6,0,"KY"
"2637",202007,78.7,2.4,"KY"
"2638",202008,74.8,0,"KY"
"2639",202009,68.3,-0.3,"KY"
"2640",202010,57.8,0.8,"KY"
"2641",202011,49.9,4.6,"KY"
"2642",202012,37.3,1.1,"KY"
"2643",202101,35.7,2.1,"KY"
"2644",202102,32.3,-4.2,"KY"
"2645",202103,50.4,5,"KY"
"2646",202104,54.6,-0.6,"KY"
"2647",202105,62.4,-2,"KY"
"2648",202106,73.4,0.8,"KY"
"2649",202107,75.9,-0.4,"KY"
"2650",202108,76.6,1.8,"KY"
"2651",202109,68.9,0.3,"KY"
"2652",202110,62.4,5.4,"KY"
"2653",202111,43.4,-1.9,"KY"
"2654",202112,47.6,11.4,"KY"
"2655",202201,31.3,-2.3,"KY"
"2656",202202,38.4,1.9,"KY"
"2657",202203,49.1,3.7,"KY"
"2658",202204,54.4,-0.8,"KY"
"2659",202205,67.5,3.1,"KY"
"2660",202206,74,1.4,"KY"
"2661",202207,78.2,1.9,"KY"
"2662",202208,75.3,0.5,"KY"
"2663",202209,68.1,-0.5,"KY"
"2664",202210,55,-2,"KY"
"2665",202211,46.8,1.5,"KY"
"2666",202212,37.8,1.6,"KY"
"2667",202301,42.4,8.8,"KY"
"2668",202302,45.7,9.2,"KY"
"2669",202303,47.2,1.8,"KY"
"2670",202304,56.7,1.5,"KY"
"2671",202305,64.1,-0.3,"KY"
"2672",202306,70.3,-2.3,"KY"
"2673",202307,76.7,0.4,"KY"
"2674",202308,74.7,-0.1,"KY"
"2675",202309,69.6,1,"KY"
"2676",202310,59.3,2.3,"KY"
"2677",202311,47.4,2.1,"KY"
"2678",202312,42.6,6.4,"KY"
"2679",202401,32.9,-0.7,"KY"
"2680",202402,45,8.5,"KY"
"2681",201001,45.6,-3.7,"LA"
"2682",201002,44.8,-7.6,"LA"
"2683",201003,55.1,-3.9,"LA"
"2684",201004,67.6,1.3,"LA"
"2685",201005,77.3,3.9,"LA"
"2686",201006,83.5,3.7,"LA"
"2687",201007,83.4,1.5,"LA"
"2688",201008,85,3.4,"LA"
"2689",201009,79.8,2.6,"LA"
"2690",201010,68.3,0.8,"LA"
"2691",201011,59,1.6,"LA"
"2692",201012,48.1,-2.8,"LA"
"2693",201101,46.9,-2.4,"LA"
"2694",201102,52.5,0.1,"LA"
"2695",201103,62,3,"LA"
"2696",201104,70.4,4.1,"LA"
"2697",201105,73.7,0.3,"LA"
"2698",201106,83.8,4,"LA"
"2699",201107,84.1,2.2,"LA"
"2700",201108,86.7,5.1,"LA"
"2701",201109,76,-1.2,"LA"
"2702",201110,65.5,-2,"LA"
"2703",201111,59.7,2.3,"LA"
"2704",201112,51.3,0.4,"LA"
"2705",201201,55.2,5.9,"LA"
"2706",201202,56.1,3.7,"LA"
"2707",201203,67.4,8.4,"LA"
"2708",201204,69.4,3.1,"LA"
"2709",201205,76.3,2.9,"LA"
"2710",201206,80.7,0.9,"LA"
"2711",201207,82.3,0.4,"LA"
"2712",201208,82,0.4,"LA"
"2713",201209,77.4,0.2,"LA"
"2714",201210,65.8,-1.7,"LA"
"2715",201211,57,-0.4,"LA"
"2716",201212,55,4.1,"LA"
"2717",201301,52.5,3.2,"LA"
"2718",201302,54.2,1.8,"LA"
"2719",201303,55.3,-3.7,"LA"
"2720",201304,64.6,-1.7,"LA"
"2721",201305,71.7,-1.7,"LA"
"2722",201306,80.9,1.1,"LA"
"2723",201307,80.7,-1.2,"LA"
"2724",201308,82,0.4,"LA"
"2725",201309,79.9,2.7,"LA"
"2726",201310,68.6,1.1,"LA"
"2727",201311,55,-2.4,"LA"
"2728",201312,49.6,-1.3,"LA"
"2729",201401,43.4,-5.9,"LA"
"2730",201402,50.2,-2.2,"LA"
"2731",201403,55,-4,"LA"
"2732",201404,65.5,-0.8,"LA"
"2733",201405,71.8,-1.6,"LA"
"2734",201406,79.8,0,"LA"
"2735",201407,80,-1.9,"LA"
"2736",201408,81.3,-0.3,"LA"
"2737",201409,78.1,0.9,"LA"
"2738",201410,69,1.5,"LA"
"2739",201411,53.1,-4.3,"LA"
"2740",201412,53.7,2.8,"LA"
"2741",201501,47.2,-2.1,"LA"
"2742",201502,47.5,-4.9,"LA"
"2743",201503,60.5,1.5,"LA"
"2744",201504,69.8,3.5,"LA"
"2745",201505,74.8,1.4,"LA"
"2746",201506,80.5,0.7,"LA"
"2747",201507,84.2,2.3,"LA"
"2748",201508,82.6,1,"LA"
"2749",201509,78.5,1.3,"LA"
"2750",201510,69.7,2.2,"LA"
"2751",201511,62.7,5.3,"LA"
"2752",201512,59.1,8.2,"LA"
"2753",201601,48.8,-0.5,"LA"
"2754",201602,55.1,2.7,"LA"
"2755",201603,63.8,4.8,"LA"
"2756",201604,68.2,1.9,"LA"
"2757",201605,73.3,-0.1,"LA"
"2758",201606,80.9,1.1,"LA"
"2759",201607,83.7,1.8,"LA"
"2760",201608,82.4,0.8,"LA"
"2761",201609,80.2,3,"LA"
"2762",201610,71.4,3.9,"LA"
"2763",201611,62.4,5,"LA"
"2764",201612,54.7,3.8,"LA"
"2765",201701,56.8,7.5,"LA"
"2766",201702,61.7,9.3,"LA"
"2767",201703,64.4,5.4,"LA"
"2768",201704,69.4,3.1,"LA"
"2769",201705,71.8,-1.6,"LA"
"2770",201706,78.5,-1.3,"LA"
"2771",201707,82.4,0.5,"LA"
"2772",201708,81,-0.6,"LA"
"2773",201709,77,-0.2,"LA"
"2774",201710,69.2,1.7,"LA"
"2775",201711,61.6,4.2,"LA"
"2776",201712,50.8,-0.1,"LA"
"2777",201801,44.2,-5.1,"LA"
"2778",201802,60.5,8.1,"LA"
"2779",201803,62.2,3.2,"LA"
"2780",201804,62.7,-3.6,"LA"
"2781",201805,77.8,4.4,"LA"
"2782",201806,82.1,2.3,"LA"
"2783",201807,83.5,1.6,"LA"
"2784",201808,82,0.4,"LA"
"2785",201809,80.2,3,"LA"
"2786",201810,70.7,3.2,"LA"
"2787",201811,54.8,-2.6,"LA"
"2788",201812,52.6,1.7,"LA"
"2789",201901,49.9,0.6,"LA"
"2790",201902,57.6,5.2,"LA"
"2791",201903,58.2,-0.8,"LA"
"2792",201904,65.2,-1.1,"LA"
"2793",201905,76,2.6,"LA"
"2794",201906,80.2,0.4,"LA"
"2795",201907,81.8,-0.1,"LA"
"2796",201908,83.5,1.9,"LA"
"2797",201909,82.2,5,"LA"
"2798",201910,69.1,1.6,"LA"
"2799",201911,54.7,-2.7,"LA"
"2800",201912,54.1,3.2,"LA"
"2801",202001,53.7,4.4,"LA"
"2802",202002,54,1.6,"LA"
"2803",202003,67.3,8.3,"LA"
"2804",202004,66.6,0.3,"LA"
"2805",202005,73,-0.4,"LA"
"2806",202006,79.7,-0.1,"LA"
"2807",202007,82.8,0.9,"LA"
"2808",202008,82.2,0.6,"LA"
"2809",202009,77.6,0.4,"LA"
"2810",202010,68.2,0.7,"LA"
"2811",202011,61.9,4.5,"LA"
"2812",202012,50.9,0,"LA"
"2813",202101,50.6,1.3,"LA"
"2814",202102,47.8,-4.6,"LA"
"2815",202103,62.2,3.2,"LA"
"2816",202104,64.7,-1.6,"LA"
"2817",202105,72.3,-1.1,"LA"
"2818",202106,80.4,0.6,"LA"
"2819",202107,81.8,-0.1,"LA"
"2820",202108,82.6,1,"LA"
"2821",202109,76.9,-0.3,"LA"
"2822",202110,71.7,4.2,"LA"
"2823",202111,56.4,-1,"LA"
"2824",202112,62.4,11.5,"LA"
"2825",202201,48.2,-1.1,"LA"
"2826",202202,51.3,-1.1,"LA"
"2827",202203,58.9,-0.1,"LA"
"2828",202204,67.4,1.1,"LA"
"2829",202205,77,3.6,"LA"
"2830",202206,82.7,2.9,"LA"
"2831",202207,83.9,2,"LA"
"2832",202208,81.8,0.2,"LA"
"2833",202209,77.3,0.1,"LA"
"2834",202210,66.2,-1.3,"LA"
"2835",202211,58.2,0.8,"LA"
"2836",202212,54.1,3.2,"LA"
"2837",202301,55.9,6.6,"LA"
"2838",202302,58.3,5.9,"LA"
"2839",202303,63.7,4.7,"LA"
"2840",202304,66.1,-0.2,"LA"
"2841",202305,74.9,1.5,"LA"
"2842",202306,82,2.2,"LA"
"2843",202307,84.7,2.8,"LA"
"2844",202308,87.7,6.1,"LA"
"2845",202309,80.5,3.3,"LA"
"2846",202310,69.4,1.9,"LA"
"2847",202311,58.1,0.7,"LA"
"2848",202312,53,2.1,"LA"
"2849",202401,47.1,-2.2,"LA"
"2850",202402,57.2,4.8,"LA"
"2851",201001,25.9,1.8,"MA"
"2852",201002,29.3,4.3,"MA"
"2853",201003,41.4,7.2,"MA"
"2854",201004,50.6,5.9,"MA"
"2855",201005,60.3,4.6,"MA"
"2856",201006,67.6,3.2,"MA"
"2857",201007,74.1,4.4,"MA"
"2858",201008,70.1,2.6,"MA"
"2859",201009,64.6,4.2,"MA"
"2860",201010,51.5,1.5,"MA"
"2861",201011,41,1.8,"MA"
"2862",201012,27.8,-0.3,"MA"
"2863",201101,22.4,-1.7,"MA"
"2864",201102,25.5,0.5,"MA"
"2865",201103,35.4,1.2,"MA"
"2866",201104,47.7,3,"MA"
"2867",201105,58.5,2.8,"MA"
"2868",201106,65.2,0.8,"MA"
"2869",201107,72.8,3.1,"MA"
"2870",201108,69.8,2.3,"MA"
"2871",201109,64.9,4.5,"MA"
"2872",201110,52.6,2.6,"MA"
"2873",201111,45.4,6.2,"MA"
"2874",201112,35.8,7.7,"MA"
"2875",201201,30.4,6.3,"MA"
"2876",201202,33.6,8.6,"MA"
"2877",201203,44.1,9.9,"MA"
"2878",201204,48.7,4,"MA"
"2879",201205,60.4,4.7,"MA"
"2880",201206,65,0.6,"MA"
"2881",201207,73,3.3,"MA"
"2882",201208,71.5,4,"MA"
"2883",201209,61.9,1.5,"MA"
"2884",201210,53.5,3.5,"MA"
"2885",201211,39.2,0,"MA"
"2886",201212,34.7,6.6,"MA"
"2887",201301,27.5,3.4,"MA"
"2888",201302,28.4,3.4,"MA"
"2889",201303,34.9,0.7,"MA"
"2890",201304,46.3,1.6,"MA"
"2891",201305,57.7,2,"MA"
"2892",201306,67,2.6,"MA"
"2893",201307,75,5.3,"MA"
"2894",201308,68,0.5,"MA"
"2895",201309,60.8,0.4,"MA"
"2896",201310,51.8,1.8,"MA"
"2897",201311,38.8,-0.4,"MA"
"2898",201312,29.4,1.3,"MA"
"2899",201401,23,-1.1,"MA"
"2900",201402,24.1,-0.9,"MA"
"2901",201403,29.1,-5.1,"MA"
"2902",201404,45.9,1.2,"MA"
"2903",201405,57.2,1.5,"MA"
"2904",201406,65.9,1.5,"MA"
"2905",201407,71.2,1.5,"MA"
"2906",201408,67.2,-0.3,"MA"
"2907",201409,62.3,1.9,"MA"
"2908",201410,53.3,3.3,"MA"
"2909",201411,38.8,-0.4,"MA"
"2910",201412,34.7,6.6,"MA"
"2911",201501,21.8,-2.3,"MA"
"2912",201502,14.6,-10.4,"MA"
"2913",201503,29.3,-4.9,"MA"
"2914",201504,45.5,0.8,"MA"
"2915",201505,61.8,6.1,"MA"
"2916",201506,63.6,-0.8,"MA"
"2917",201507,71,1.3,"MA"
"2918",201508,71.1,3.6,"MA"
"2919",201509,66.2,5.8,"MA"
"2920",201510,50.1,0.1,"MA"
"2921",201511,44.7,5.5,"MA"
"2922",201512,41.8,13.7,"MA"
"2923",201601,28.5,4.4,"MA"
"2924",201602,30.9,5.9,"MA"
"2925",201603,41,6.8,"MA"
"2926",201604,45,0.3,"MA"
"2927",201605,57.2,1.5,"MA"
"2928",201606,66.1,1.7,"MA"
"2929",201607,72.6,2.9,"MA"
"2930",201608,72.5,5,"MA"
"2931",201609,64.6,4.2,"MA"
"2932",201610,52.2,2.2,"MA"
"2933",201611,42.2,3,"MA"
"2934",201612,31,2.9,"MA"
"2935",201701,31.5,7.4,"MA"
"2936",201702,33,8,"MA"
"2937",201703,31.5,-2.7,"MA"
"2938",201704,50.2,5.5,"MA"
"2939",201705,55.2,-0.5,"MA"
"2940",201706,66,1.6,"MA"
"2941",201707,70,0.3,"MA"
"2942",201708,68,0.5,"MA"
"2943",201709,65.1,4.7,"MA"
"2944",201710,57.5,7.5,"MA"
"2945",201711,40.3,1.1,"MA"
"2946",201712,26.6,-1.5,"MA"
"2947",201801,24.5,0.4,"MA"
"2948",201802,34.3,9.3,"MA"
"2949",201803,34.8,0.6,"MA"
"2950",201804,42.3,-2.4,"MA"
"2951",201805,60.8,5.1,"MA"
"2952",201806,64.8,0.4,"MA"
"2953",201807,73.3,3.6,"MA"
"2954",201808,73.5,6,"MA"
"2955",201809,65.2,4.8,"MA"
"2956",201810,50.3,0.3,"MA"
"2957",201811,37.8,-1.4,"MA"
"2958",201812,32.1,4,"MA"
"2959",201901,25.9,1.8,"MA"
"2960",201902,28.5,3.5,"MA"
"2961",201903,33.7,-0.5,"MA"
"2962",201904,47.7,3,"MA"
"2963",201905,55.3,-0.4,"MA"
"2964",201906,65.5,1.1,"MA"
"2965",201907,73.8,4.1,"MA"
"2966",201908,69.8,2.3,"MA"
"2967",201909,62,1.6,"MA"
"2968",201910,52.4,2.4,"MA"
"2969",201911,37.4,-1.8,"MA"
"2970",201912,30.5,2.4,"MA"
"2971",202001,32,7.9,"MA"
"2972",202002,32.4,7.4,"MA"
"2973",202003,40.2,6,"MA"
"2974",202004,43.1,-1.6,"MA"
"2975",202005,56.2,0.5,"MA"
"2976",202006,67.6,3.2,"MA"
"2977",202007,74.6,4.9,"MA"
"2978",202008,71.7,4.2,"MA"
"2979",202009,62.8,2.4,"MA"
"2980",202010,52.4,2.4,"MA"
"2981",202011,44.7,5.5,"MA"
"2982",202012,33.1,5,"MA"
"2983",202101,28.8,4.7,"MA"
"2984",202102,27.6,2.6,"MA"
"2985",202103,38.3,4.1,"MA"
"2986",202104,47.8,3.1,"MA"
"2987",202105,57.6,1.9,"MA"
"2988",202106,69.2,4.8,"MA"
"2989",202107,69.8,0.1,"MA"
"2990",202108,72.7,5.2,"MA"
"2991",202109,64.8,4.4,"MA"
"2992",202110,56.3,6.3,"MA"
"2993",202111,40.8,1.6,"MA"
"2994",202112,36,7.9,"MA"
"2995",202201,23.5,-0.6,"MA"
"2996",202202,29.9,4.9,"MA"
"2997",202203,38.1,3.9,"MA"
"2998",202204,47,2.3,"MA"
"2999",202205,59.8,4.1,"MA"
"3000",202206,65.6,1.2,"MA"
"3001",202207,73.3,3.6,"MA"
"3002",202208,73.9,6.4,"MA"
"3003",202209,62.4,2,"MA"
"3004",202210,52.4,2.4,"MA"
"3005",202211,44.6,5.4,"MA"
"3006",202212,33.1,5,"MA"
"3007",202301,35.4,11.3,"MA"
"3008",202302,32.3,7.3,"MA"
"3009",202303,37.6,3.4,"MA"
"3010",202304,50,5.3,"MA"
"3011",202305,56.3,0.6,"MA"
"3012",202306,64.7,0.3,"MA"
"3013",202307,73.9,4.2,"MA"
"3014",202308,68.4,0.9,"MA"
"3015",202309,64.7,4.3,"MA"
"3016",202310,56.1,6.1,"MA"
"3017",202311,38.7,-0.5,"MA"
"3018",202312,37.8,9.7,"MA"
"3019",202401,30.1,6,"MA"
"3020",202402,32.6,7.6,"MA"
"3021",201001,32.2,-0.2,"MD"
"3022",201002,30.8,-3,"MD"
"3023",201003,47.4,4.9,"MD"
"3024",201004,57.5,5.4,"MD"
"3025",201005,65.7,3.4,"MD"
"3026",201006,76.2,5.6,"MD"
"3027",201007,79.1,4,"MD"
"3028",201008,76.4,3.2,"MD"
"3029",201009,70.2,3.2,"MD"
"3030",201010,57.8,2,"MD"
"3031",201011,46.1,1.3,"MD"
"3032",201012,30.8,-4.5,"MD"
"3033",201101,29.6,-2.8,"MD"
"3034",201102,37.6,3.8,"MD"
"3035",201103,43.7,1.2,"MD"
"3036",201104,56.7,4.6,"MD"
"3037",201105,65.8,3.5,"MD"
"3038",201106,74,3.4,"MD"
"3039",201107,79.6,4.5,"MD"
"3040",201108,75.1,1.9,"MD"
"3041",201109,69,2,"MD"
"3042",201110,55.9,0.1,"MD"
"3043",201111,49.5,4.7,"MD"
"3044",201112,41.8,6.5,"MD"
"3045",201201,37.4,5,"MD"
"3046",201202,40.5,6.7,"MD"
"3047",201203,52.7,10.2,"MD"
"3048",201204,54.2,2.1,"MD"
"3049",201205,67.7,5.4,"MD"
"3050",201206,71.7,1.1,"MD"
"3051",201207,79.8,4.7,"MD"
"3052",201208,75.8,2.6,"MD"
"3053",201209,67.8,0.8,"MD"
"3054",201210,57.5,1.7,"MD"
"3055",201211,42.6,-2.2,"MD"
"3056",201212,42.2,6.9,"MD"
"3057",201301,36.3,3.9,"MD"
"3058",201302,34.5,0.7,"MD"
"3059",201303,39.7,-2.8,"MD"
"3060",201304,54.4,2.3,"MD"
"3061",201305,62.8,0.5,"MD"
"3062",201306,72.7,2.1,"MD"
"3063",201307,77.8,2.7,"MD"
"3064",201308,72.4,-0.8,"MD"
"3065",201309,66,-1,"MD"
"3066",201310,58.1,2.3,"MD"
"3067",201311,43.3,-1.5,"MD"
"3068",201312,38.6,3.3,"MD"
"3069",201401,27.8,-4.6,"MD"
"3070",201402,32.8,-1,"MD"
"3071",201403,38.2,-4.3,"MD"
"3072",201404,52.7,0.6,"MD"
"3073",201405,64.2,1.9,"MD"
"3074",201406,72.3,1.7,"MD"
"3075",201407,74.7,-0.4,"MD"
"3076",201408,71.7,-1.5,"MD"
"3077",201409,68,1,"MD"
"3078",201410,58.2,2.4,"MD"
"3079",201411,42.7,-2.1,"MD"
"3080",201412,39.6,4.3,"MD"
"3081",201501,30.7,-1.7,"MD"
"3082",201502,25.3,-8.5,"MD"
"3083",201503,39.4,-3.1,"MD"
"3084",201504,54,1.9,"MD"
"3085",201505,67.6,5.3,"MD"
"3086",201506,73,2.4,"MD"
"3087",201507,75.9,0.8,"MD"
"3088",201508,73.9,0.7,"MD"
"3089",201509,70.8,3.8,"MD"
"3090",201510,55.6,-0.2,"MD"
"3091",201511,50.5,5.7,"MD"
"3092",201512,48.6,13.3,"MD"
"3093",201601,32.1,-0.3,"MD"
"3094",201602,36.9,3.1,"MD"
"3095",201603,49.4,6.9,"MD"
"3096",201604,53.1,1,"MD"
"3097",201605,60.9,-1.4,"MD"
"3098",201606,72.2,1.6,"MD"
"3099",201607,78.4,3.3,"MD"
"3100",201608,78,4.8,"MD"
"3101",201609,71.5,4.5,"MD"
"3102",201610,59.4,3.6,"MD"
"3103",201611,47.7,2.9,"MD"
"3104",201612,38,2.7,"MD"
"3105",201701,38.3,5.9,"MD"
"3106",201702,43.7,9.9,"MD"
"3107",201703,43.1,0.6,"MD"
"3108",201704,59.5,7.4,"MD"
"3109",201705,62.2,-0.1,"MD"
"3110",201706,72.6,2,"MD"
"3111",201707,77.4,2.3,"MD"
"3112",201708,72.8,-0.4,"MD"
"3113",201709,68.3,1.3,"MD"
"3114",201710,61.2,5.4,"MD"
"3115",201711,45.8,1,"MD"
"3116",201712,35.3,0,"MD"
"3117",201801,31,-1.4,"MD"
"3118",201802,41.6,7.8,"MD"
"3119",201803,39.3,-3.2,"MD"
"3120",201804,50.7,-1.4,"MD"
"3121",201805,68.8,6.5,"MD"
"3122",201806,72.1,1.5,"MD"
"3123",201807,76.2,1.1,"MD"
"3124",201808,77.1,3.9,"MD"
"3125",201809,72.7,5.7,"MD"
"3126",201810,59,3.2,"MD"
"3127",201811,43.4,-1.4,"MD"
"3128",201812,39.2,3.9,"MD"
"3129",201901,34,1.6,"MD"
"3130",201902,37.6,3.8,"MD"
"3131",201903,42.1,-0.4,"MD"
"3132",201904,57.8,5.7,"MD"
"3133",201905,67.3,5,"MD"
"3134",201906,72.5,1.9,"MD"
"3135",201907,78.6,3.5,"MD"
"3136",201908,75.6,2.4,"MD"
"3137",201909,71.4,4.4,"MD"
"3138",201910,60.3,4.5,"MD"
"3139",201911,42.6,-2.2,"MD"
"3140",201912,38.9,3.6,"MD"
"3141",202001,39.1,6.7,"MD"
"3142",202002,41,7.2,"MD"
"3143",202003,49.3,6.8,"MD"
"3144",202004,51.6,-0.5,"MD"
"3145",202005,60.5,-1.8,"MD"
"3146",202006,72.7,2.1,"MD"
"3147",202007,80.1,5,"MD"
"3148",202008,76.6,3.4,"MD"
"3149",202009,67.3,0.3,"MD"
"3150",202010,59,3.2,"MD"
"3151",202011,50.9,6.1,"MD"
"3152",202012,38.3,3,"MD"
"3153",202101,35.4,3,"MD"
"3154",202102,34.2,0.4,"MD"
